Temperature,Air_Humidity,Soil_Humidity,Relay
15.252734580007516,70.04556789684814,44.20139782988294,0.0
13.765059335596835,61.69649611233777,44.10543908854226,0.0
9.900798220241136,88.24656572678688,44.96559047237772,0.0
10.546890409929325,84.74314089485394,42.940513121933726,0.0
8.820002499989299,82.5577764196206,43.28750970772292,0.0
10.62794321381349,76.88542544404406,39.39378690656329,0.0
11.427186673019332,75.42182190735055,39.764987474790125,0.0
12.825743183412218,72.34543928605989,38.50268577479794,0.0
13.310663773817865,77.24828575726295,39.740840130874446,0.0
16.133161158928452,68.62396001858777,37.460381512240055,0.0
19.180675833154698,56.70343214587978,37.57819285078437,0.0
23.538086018451857,43.48347841691338,39.49023256298635,0.0
23.786392647552436,43.100936241897585,34.47750083266785,1.0
26.962340932933714,42.099442668837796,87.1161369912794,0.0
27.867364560254106,39.60582781751249,83.90116389072135,0.0
28.964475717225422,28.587035283194083,78.5282386826805,0.0
29.856830312160074,27.491434386408937,81.40816345493941,0.0
29.45272277765699,32.20190242581591,80.10476115363076,0.0
30.449174872619054,27.711982063576095,83.34244076058842,0.0
28.698083856926296,35.35926647391828,78.72408993285833,0.0
26.7096820942286,43.41985882387072,76.34903178517403,0.0
20.687252531001644,59.99309229550977,76.2614667517867,0.0
19.507315081013367,56.83074294294727,78.15465676493254,0.0
16.992789649309845,72.26192130770346,74.11359162910767,0.0
14.835922354914016,74.96346507617963,71.2602484117643,0.0
14.694654698109051,69.88010843378296,69.4092771957656,0.0
11.018923600984282,79.42091113807378,72.94392407902257,0.0
9.436201997685096,87.20480750005059,68.14802918381,0.0
9.747678689994313,81.27434465946169,71.93612103263088,0.0
11.183817146176853,69.22299003215926,72.79188970469815,0.0
9.264911230620068,92.49943789002481,69.23563743734269,0.0
12.487676246898648,80.77125027677998,72.1432985230187,0.0
12.537126948498166,77.70982247362504,67.61198550376004,0.0
18.549085845307314,67.59248989730018,67.57201935449689,0.0
21.16696391323802,51.793231182227586,64.46584569878893,0.0
21.636759225753185,49.42120355370134,65.79958780069325,0.0
25.453426349874263,48.24135084362424,62.5930988726363,0.0
27.381569724327367,34.19622201949828,63.646379632747575,0.0
28.885633756471996,35.631051558777905,62.35382586468942,0.0
27.929803214149338,39.41582900629492,61.74769043367945,0.0
30.960737017211603,29.91104194206828,61.87646109754854,0.0
30.36857077302924,40.72561511231411,59.35007148057774,0.0
28.551523574410556,40.530056976092816,60.28457621269387,0.0
26.843063101595153,34.20026441798178,55.113658496561854,0.0
26.15020714421619,40.71016715068147,56.589104262583795,0.0
23.417634600934043,46.941796845547366,53.4855212009394,0.0
17.84621263868842,58.4960508306006,52.27413204808217,0.0
18.490837057731078,63.51592739747376,50.32385337674021,0.0
13.32954135531636,76.24709355182546,53.4147899452303,0.0
12.032749825572663,79.20184282642731,53.275338995893826,0.0
11.22235630414448,75.66947004012336,49.47188364522645,0.0
9.162425000936299,79.9874366247428,47.194341743834215,0.0
10.460354023676372,83.9202114511885,47.962012192783924,0.0
10.913944476858028,82.58223637465164,45.130567921774485,0.0
11.277085389646683,76.4965971044647,47.1643504334247,0.0
11.96961787301743,74.83023893604145,47.39364991163227,0.0
13.725378383754876,69.70613892984993,47.64256074694543,0.0
18.7824131403123,66.70084233786949,47.26136589501558,0.0
20.528268032923187,58.175134891694896,46.567421366825805,0.0
22.012922478270458,51.05885600286677,44.29993959080579,0.0
24.84539293841638,43.50549896361887,42.3023621762261,0.0
28.015571956484074,45.57159221057604,41.75403777875366,0.0
29.422574439324137,31.24199166010578,40.52656807464072,0.0
28.966522258785993,36.10528258551971,36.72852412991993,1.0
31.826212383285664,28.668939380772134,86.54255722157167,0.0
28.915251180726926,31.635511150498935,81.38366867314429,0.0
27.08773214495645,31.353941038257556,82.18604742391213,0.0
27.380428297570965,38.82535651369468,82.98301556412977,0.0
21.785905283465873,56.94172968645583,80.1082500783659,0.0
24.601070735298375,42.53110203515605,76.63404387498767,0.0
20.286744248550956,57.3381589115744,78.64656409779356,0.0
16.626699276385402,68.03470730118383,79.14889314742499,0.0
14.056502094920155,64.2112166721262,76.52418139407213,0.0
15.117788359602097,65.01841266492679,77.14521424698759,0.0
11.34613458182138,86.73680788318859,76.96277604568907,0.0
9.854401368055923,93.85960721406454,73.57756327750404,0.0
10.578409731488474,88.2914208314817,74.0970977194785,0.0
9.394936035383859,79.0105504080336,71.42681277207085,0.0
10.165079482072453,78.12480438155077,72.16291793610063,0.0
12.142775452005006,81.33986125207423,70.68570398080509,0.0
15.160676103236122,74.099091804245,68.72047795562347,0.0
16.02549224086916,72.72484653367425,70.4994243721439,0.0
19.711621121700077,56.64500076612792,62.7156951458508,0.0
22.955789669090592,46.436587380783294,69.78280217738691,0.0
24.652851871013546,47.26968544276664,67.25491924091138,0.0
27.69218254500549,35.75617148090411,65.25573658676372,0.0
28.181895241265178,45.926478908245784,61.785856504190036,0.0
30.238312487052504,31.674721567018754,62.337523590069644,0.0
31.42249728065553,26.084026229513032,60.90861148672412,0.0
28.633514183846483,32.18232604152851,62.33487762959741,0.0
28.4547466537525,37.5945192083426,61.81186666834296,0.0
27.40682389735837,47.78733033800959,60.11938189884747,0.0
24.98046572192711,46.332454922786184,63.61781995027826,0.0
22.47534528777622,58.613398406140035,59.35087179363022,0.0
19.443516395966146,57.528674511327296,56.24774102721018,0.0
17.435424622559545,64.6777825839805,58.55530601469172,0.0
16.56890807517307,66.61436492817305,59.302728061007016,0.0
11.569645660381738,78.45355576583545,52.54351961538215,0.0
11.226009399850552,86.57099667110509,56.2393895282621,0.0
9.987889861619461,83.1269547267903,52.0579061998404,0.0
11.135720831791955,80.79528288397279,50.756305077185765,0.0
9.700375603884048,82.57943602502887,50.586824581903336,0.0
10.353724034575244,81.71846163047505,46.69619359506555,0.0
13.697874102287154,72.00473421327504,49.276261524355334,0.0
13.364514211452738,76.59015503698787,48.396497929663695,0.0
15.832681973008727,66.79904419004691,45.34694805547439,0.0
20.385018449660954,56.22130092951531,45.46355330531255,0.0
24.01318724164909,46.9742112016012,45.837765878821045,0.0
26.18431250999346,40.404353993078594,41.827926830347124,0.0
26.894868921643567,39.65475214863018,43.66247733977186,0.0
30.746606282534596,32.10185387685725,39.627283514668775,1.0
29.54206717571279,36.71918267432619,84.18488404108089,0.0
29.869244243511762,35.202854726567715,81.79354092788172,0.0
31.242467471453296,33.022104048192105,88.15826189264227,0.0
26.652561759485216,41.74760504015557,85.44720886189339,0.0
27.990351575931818,43.037402130090236,80.03374634903933,0.0
24.631487154521512,50.250383916810364,76.66797109846429,0.0
21.249125042461763,42.29097799966896,79.61123110756714,0.0
19.78579975155711,57.90461846872728,74.27583555753645,0.0
17.990065406439047,72.68786507966064,78.15356624888216,0.0
15.263604737720748,70.4132206284268,69.07663623193461,0.0
11.750667203071846,83.95722038443303,76.68692635484689,0.0
11.973341946200279,76.50678704366534,73.41549782405228,0.0
9.667659928973395,83.12338703788987,74.80123173784621,0.0
9.216451716603668,85.22390801615889,72.70850102856706,0.0
9.99315213280211,80.26282508502902,73.32968289256983,0.0
10.141768335032534,74.39580220498328,66.83504489693294,0.0
12.42170861840175,80.91749706645894,68.72522943694632,0.0
16.203056496182487,67.27962226112344,63.856208080274094,0.0
17.57891404967515,59.39963073884596,66.58196959400301,0.0
20.667867873254156,62.97578281072791,66.17892530162405,0.0
22.58849571536491,45.57491251745571,66.80996688900471,0.0
25.361805815030017,41.74650315918706,67.1318921671728,0.0
27.00630988817622,33.180185141023976,68.87658469584524,0.0
28.95433946852361,36.01065470239831,61.64545521088962,0.0
29.644587750754816,23.156268703240528,67.25119097698327,0.0
30.517865710068033,28.444334483072925,57.913509960239416,0.0
30.313834860491614,33.89668860620119,58.17413626673795,0.0
26.70245526539866,29.898582606078023,61.21134433598802,0.0
26.085039890079347,41.842853328408474,57.89348868680446,0.0
24.396293377536235,49.648598768156305,56.40359611984798,0.0
22.54663066597939,60.04791315649848,56.439777449697495,0.0
21.324407051302888,52.94277501239379,55.11568223601443,0.0
18.345270283471542,69.64512725820325,55.3182114443458,0.0
15.925162530110343,58.42439955864961,58.25182454722382,0.0
13.760658190395931,73.82215419831242,55.61256619076356,0.0
10.206541139917483,83.99990351396745,52.88279736671266,0.0
10.180674936272844,82.27386512362415,46.52162479688274,0.0
10.052444394382517,82.9181401436964,51.45088424296258,0.0
10.19052262777824,82.49041299966468,51.9535524983977,0.0
11.782639524909463,83.57001281494863,51.56035111086298,0.0
13.835152485528287,78.59731229693702,49.547013073589056,0.0
14.544097988207355,77.18922669230157,51.13990262971456,0.0
16.93938295221465,74.0504396782431,45.48220217195451,0.0
18.606387567883765,65.25049800790605,44.66863346113243,0.0
23.880293604613275,44.038762182757594,45.24499649943744,0.0
25.402329551533605,48.0072793745584,40.84924098975972,0.0
27.322836043090494,41.20191146980335,41.689798265237876,0.0
28.645145827441983,45.4552239225993,40.72647479458405,0.0
28.825330396469337,35.81764742816908,42.70193050930211,0.0
28.02315355537696,38.610541776688926,36.3680074871993,1.0
29.340871218339124,41.795209920471414,85.14893110972619,0.0
29.23160594045998,24.078117103368022,84.52805172854669,0.0
27.953927379861277,40.05885127258202,84.95052571584138,0.0
25.756133802029204,48.635071623476364,80.34078357036881,0.0
23.14438370690439,52.56296450211995,80.82969744284446,0.0
22.0002091480501,43.78855488553939,80.60007410100702,0.0
15.619410405047258,67.15256538252568,84.46433120149113,0.0
15.360479508203456,65.84859037498413,76.50651220203216,0.0
12.430158453459406,80.74825186794271,78.35964423922101,0.0
10.67416954456677,86.5628571810487,73.40484287108534,0.0
11.499509981834281,81.29304721969828,74.05390963216615,0.0
11.406479008720792,76.27721515298913,75.13766178476949,0.0
10.80317268718015,84.55843746724763,74.66382575303605,0.0
11.022164948948351,80.94204442702767,73.57478614423862,0.0
13.953165258863105,68.01159965928557,69.1569593338582,0.0
15.364698013855932,74.72599022433819,70.16859118628969,0.0
17.980144780386862,60.08874579353716,69.72634138296458,0.0
19.697497536757904,49.71799998875602,66.13994026461393,0.0
23.194204994952692,46.13381532863974,67.18353237485022,0.0
23.47808428652221,48.22722429847127,66.15287053334929,0.0
27.755902990783518,40.78784562533391,69.14209104778719,0.0
28.563007623179615,25.34592829603361,65.20643090026573,0.0
30.546599192533257,36.75522421238104,65.46761841593332,0.0
28.28266658962165,33.97430651664265,61.9823992273966,0.0
30.374329877817654,38.84193753987891,62.225631334502296,0.0
27.670348678572694,38.50690837505732,59.66005487034551,0.0
26.154897213898188,38.69910461186639,62.46708167969744,0.0
24.65699292601825,44.748169672807755,58.622091499547565,0.0
21.915598593615933,50.396567030587875,59.17041976613228,0.0
19.958016387736397,62.62800586033008,57.528411418673485,0.0
19.93590761884349,62.26643822414337,57.93139032940486,0.0
16.945619210870497,67.97708434028567,57.10528436104472,0.0
12.014293802662307,69.38876796841474,54.88660042636578,0.0
11.728841355441986,74.55617560083671,54.46217988359585,0.0
9.755596028937546,80.5302753648489,55.66363739421564,0.0
10.62304757707046,77.45323285872826,55.0841905042667,0.0
10.55060357992364,90.81056090522193,51.347647756287415,0.0
11.517162797974088,81.867034930646,50.31204553140083,0.0
14.503576351671045,69.90969434280393,49.99063129965266,0.0
14.076130169024179,69.85585265807786,49.67821729917911,0.0
17.011807338681024,68.38238468928382,44.9933878706529,0.0
21.20082120581336,64.64323940150393,48.5635055196273,0.0
23.01887610341722,53.9316024036229,46.99310048631399,0.0
24.69538091779571,48.33126986168487,46.0890207236534,0.0
27.057424565296923,35.52016473849077,46.65537197713201,0.0
29.314029005095733,44.29157166996324,43.41793721484559,0.0
29.700600960708066,31.790562700304754,40.90887687162121,0.0
30.61692416666366,36.6515037085353,41.140984342926636,0.0
29.509630885733195,36.1551710053451,40.69875481620325,0.0
28.23052113288873,41.30424961221515,36.50335572757825,1.0
27.596879034197087,38.01902323164905,82.05960538312961,0.0
24.74961136718444,44.0595611179229,81.93381745352053,0.0
23.993187482141117,39.964615090716784,80.43394746375344,0.0
18.46448312826797,67.12603582135878,80.06845031112819,0.0
16.19791252912645,65.04808899280573,82.01792449117637,0.0
15.629475528648078,63.45634053127819,80.23250471279623,0.0
14.365007909822474,81.11129370571126,80.65737611202118,0.0
11.639516117177516,84.58886496235125,76.81848684446244,0.0
12.122541876059788,70.60664345643944,76.07300552785834,0.0
8.646712536957846,87.64982779995982,76.15188532754631,0.0
11.471116836911246,75.83096694094799,76.71503150493807,0.0
10.434601883970679,72.98498585166826,72.4979847631489,0.0
11.29207486793262,75.32229288766824,75.39712002567613,0.0
15.410191518993974,66.81577415708676,74.49620522807197,0.0
15.965736312068403,62.03569324109927,71.58617051737819,0.0
21.388840061320053,51.4959737937463,70.06513441340604,0.0
22.38331732602963,51.16089728173828,68.34949953874755,0.0
26.682753913878088,50.32290421341655,67.66665560754468,0.0
26.788479355006988,33.36840899472602,63.261432379153646,0.0
28.135480522244766,43.045228913676844,66.29586210140175,0.0
29.53620774342639,44.322509132769355,62.42375489217302,0.0
29.682644647051593,30.12338192651062,61.991544106119676,0.0
29.96294955354069,34.881828944265834,62.98491789853745,0.0
29.773368382008318,36.47099800244672,64.09762534739677,0.0
26.78242275630827,34.17222007732375,61.357557697400466,0.0
25.738125991741075,40.155647443818935,62.49184862878163,0.0
21.626228592173813,60.470329314980845,63.17859311174388,0.0
20.4387944383913,55.07097606423009,60.74703874200921,0.0
18.83091947516411,61.449753113103554,55.60866119422014,0.0
15.797001004443702,73.1139297749836,61.01134444190737,0.0
12.66221156378416,73.1689323453572,55.6341663408814,0.0
12.712951978977832,80.3130432510506,53.785648634829805,0.0
10.161523663533226,82.0693447142408,52.90036386924562,0.0
7.0116228712921576,91.29550630291361,54.20347894757942,0.0
11.627793719874418,66.89231116696274,54.40482378712678,0.0
12.947810372744922,71.49524719263188,51.60581099786409,0.0
14.20334166804978,76.13154026870382,47.786454071573175,0.0
15.496757701843741,64.72213940362799,52.953319526838186,0.0
18.4107922535612,63.95190083270979,51.24587919966971,0.0
17.75457302452415,59.114927352867866,49.58188787255919,0.0
20.752060055786643,60.0029586049641,45.86162905343861,0.0
24.483790318685553,39.70582666106225,46.86525855760657,0.0
28.568519534709814,30.94458452921826,44.58805469610501,0.0
29.69945392139751,49.29654878488795,47.23561418551904,0.0
31.909541018804124,24.816383724109752,44.59438752314157,0.0
30.478101437346986,33.45218250229479,42.57397497797281,0.0
30.369912942900612,38.49495698993623,42.95472332084413,0.0
28.953226627966632,39.422310142670554,39.11035683623152,0.0
27.76877133542009,37.95540979079279,40.9752399653302,0.0
25.30408012817815,51.861864244127204,36.31674591069436,0.0
22.131759789441794,51.801521474547314,39.82198349057113,0.0
20.51195851890906,59.374899832665015,38.83286235181205,0.0
17.00789674999445,74.85312865333532,37.32668587431323,0.0
14.995687891240383,66.6980734383857,37.14038228430633,0.0
13.996445389200275,71.9759053193013,34.035393137102425,0.0
11.956757120807403,76.98480697717883,33.56283335549334,0.0
10.687943564714454,81.83817563191812,33.02285883647115,0.0
10.024446498782515,81.21041967515757,34.19796060403311,0.0
11.339435125074148,79.10945091137121,34.10251308520363,0.0
12.317331155491742,83.2705005815679,27.24096837012133,0.0
11.879065788633023,80.80119939888078,26.277837382891825,0.0
14.556277470569261,60.509011072421686,30.963835295592542,0.0
16.48641037437997,68.33396361100276,28.687915878945603,1.0
20.17859130986899,58.84101783312675,84.01324916049185,0.0
21.927661922310477,55.9039359606008,82.00904736018911,0.0
25.949212709787563,39.21981617027956,80.76757815286713,0.0
27.45833152529927,35.85851017759977,80.5677680132536,0.0
31.018823282608846,32.79999944260547,79.09129764838693,0.0
28.950547143844716,26.245812158483083,77.64128322527614,0.0
28.98922990523959,41.60568333218073,82.06084747923757,0.0
29.76240606611297,30.866603362013475,78.04119434651666,0.0
30.14215641450769,28.29481485111973,80.94470524553017,0.0
26.8071705654216,34.63855572024841,80.16086824492497,0.0
24.544384286145895,46.55341780772755,75.1119340699045,0.0
21.307912493491038,55.170274896359786,73.2192017951423,0.0
20.202316787138425,61.35209316274961,70.21476523137402,0.0
17.817771385994305,65.3416173235539,71.224443334967,0.0
16.662202866897058,57.8010204401333,70.28020920355434,0.0
10.925435605282708,81.46848845210329,71.1527257838715,0.0
10.412091047053497,79.41329385801944,67.4458819170468,0.0
11.504774485249458,81.65680133808321,70.35619030141605,0.0
7.6933340113524995,92.61250102315799,67.50749546116474,0.0
10.727902943891593,77.37416796820413,67.34587141138408,0.0
10.708974284416279,79.89400930944593,66.57475586883753,0.0
11.559031264443213,82.6643053191034,66.53872776486945,0.0
14.509238968654874,71.75136518017082,63.86812479780147,0.0
17.459927276458195,64.95578381731265,63.15823363248129,0.0
20.81673825842094,48.89908891725618,67.1157559812726,0.0
22.242814322031006,55.295183589515254,58.21940374532709,0.0
25.125238542016255,39.40242006188885,62.423522979380415,0.0
27.85523827094418,40.071864510036505,57.35330365085189,0.0
28.326805659949297,35.0738212953735,57.20848241295848,0.0
31.368795693825565,34.80238131137203,56.007449504803624,0.0
30.61161385426949,32.90878388711863,58.20834729943867,0.0
30.08898412658534,31.986996248748106,55.36520233553339,0.0
27.767270403930226,39.769277370717134,57.79521040905076,0.0
26.29315662909549,39.27298588208986,53.5801592910164,0.0
26.28151016187575,43.55453729213454,55.52711450033078,0.0
23.61043469331002,45.37054390275019,52.54808241668654,0.0
21.474729400511833,52.848394343650895,53.44324639985982,0.0
19.042220364736764,70.80726083957923,48.12797024482563,0.0
16.01008127838585,71.16409550937362,51.62695024161393,0.0
12.202722658486667,74.5140899239865,48.976923395712106,0.0
13.337438099517417,78.08180269479537,50.25963458924494,0.0
10.327632913345326,83.99194121248453,46.7625069986038,0.0
9.234302591777267,83.00472238311716,45.561924065009386,0.0
10.397432441763987,82.77082410944065,45.17949278631843,0.0
10.289087000628335,80.77381100301862,44.24057122485334,0.0
12.98592041585814,78.30890868530122,47.23875773149717,0.0
16.124669555574798,74.14349363817843,41.34003629715473,0.0
16.6095603459233,62.67816163456579,41.701869180799996,0.0
21.130961163260853,58.35166413462727,43.280428580098004,0.0
23.09007637475926,47.434443591856905,41.477817061680945,0.0
25.794485498820016,47.184801268624604,38.938109473818045,0.0
25.7412143354263,37.80069047114104,39.4159449047447,0.0
28.454543053271383,30.60195474544132,36.570030190068096,1.0
31.159852240103884,13.981569858049884,84.92696128494461,0.0
28.585935133419056,43.71880026193774,84.2108795167112,0.0
31.35593818084111,28.274973605648118,80.151049171294,0.0
28.567410423198748,36.926881687157106,78.51006790435085,0.0
27.29243994618403,31.87182682957367,78.38177036088587,0.0
25.314143070875485,48.252724553485855,81.77239722283004,0.0
21.088319321699423,56.73427628240468,80.30553940729334,0.0
20.75614884713869,57.20191989067415,79.33452769487198,0.0
19.41930862987248,61.12537054228808,78.25971551195592,0.0
15.158416280210847,67.0289096995767,79.85328266435887,0.0
11.716564322968456,82.57729149336238,74.0008658278712,0.0
10.015098451901912,82.72978504793004,76.86881147488859,0.0
10.558429251162604,73.53159730413789,74.15683682437503,0.0
10.24117826388072,74.6560539092004,70.22943748050737,0.0
7.947123494088363,80.02501275171124,66.55824137789382,0.0
9.217076777791357,81.54396715128763,74.50286046008337,0.0
12.384931705882698,77.50718277032509,67.16681956442945,0.0
16.431728419874247,65.01563701638051,74.80214162703349,0.0
17.197187265129543,63.59069739434285,70.97498458945792,0.0
19.462484476556178,55.8711977192363,65.30587433874416,0.0
23.624573314164163,53.16569338132877,66.94557149708513,0.0
24.70404886817553,48.16094137470583,63.88083149870721,0.0
26.289805595191055,50.048082563706714,62.51733083226969,0.0
29.188214801233876,39.03076040181917,63.62575000076907,0.0
29.666815459501187,33.1475356337331,65.47828503568047,0.0
28.673076563651914,25.348102439973818,62.59155463247718,0.0
30.146801626765694,28.55701863470111,65.74853796221858,0.0
27.879998290362895,44.090584658130915,58.16106363820555,0.0
27.156783208181878,36.56506292369766,57.40398497552698,0.0
25.944929031704078,42.144357418090614,55.57003566120165,0.0
22.49742254316397,47.28791995993843,58.27109135783021,0.0
21.208336750972048,59.37293079830161,58.03108802567348,0.0
17.62891476357486,70.51045318374233,56.98130528552061,0.0
15.103848572165552,64.8956147776649,56.9674609976986,0.0
12.115561880390471,69.8851438712717,57.552640092879344,0.0
11.945011993317094,82.27745693233302,52.83551521772918,0.0
10.448266687448987,77.27677793680546,53.16621984316189,0.0
11.585141018772733,81.21520463021771,47.08425496927517,0.0
9.980650135488888,78.09795997832546,48.923584046309784,0.0
12.559255821822655,80.45211196815293,46.42199662889986,0.0
10.373106923621187,82.33783436967553,47.72312525760264,0.0
14.990966305165069,62.52485945306698,48.246044555263495,0.0
17.380836585110778,60.1728435374504,44.275141921732555,0.0
20.37934995575746,54.08044488344436,44.75567988543089,0.0
23.980701404964773,51.568710811413894,43.2602089284442,0.0
27.162120801085074,38.292065154570246,43.057784946182394,0.0
28.347008615417415,39.72772833070861,45.34383077014636,0.0
29.629838289039856,34.019194792692495,41.91682938247656,0.0
30.41805923120349,32.68866528965962,42.61048494369528,0.0
29.458310966265348,31.346025684506895,42.35507808890735,0.0
28.86437977321811,34.09500732759301,36.68641953296327,1.0
28.604641441263134,38.693515744198045,84.59652304887383,0.0
25.98145807670514,39.15435140735471,86.06997800400711,0.0
24.785060079788973,43.4012020317349,82.6820416607817,0.0
22.18697787392172,54.715592346195294,83.92144309604218,0.0
20.23955540273248,55.159631052669454,81.71235366610784,0.0
16.327108978305105,73.48660150082029,83.90739895095027,0.0
15.665575663102329,70.51399421251602,80.39224493349737,0.0
13.331641133633465,75.23822896925032,81.41272438772633,0.0
11.079918224996792,75.81097275395845,76.54755796033731,0.0
11.45645751640276,84.89943879921849,75.34343622019642,0.0
11.148608553065676,85.0633386098999,77.96181324672195,0.0
10.065672684656125,82.61808738901918,69.14561598087366,0.0
12.534068994184222,83.15058516474578,71.36083828626941,0.0
12.36730595350969,68.52358609500455,71.7869551068545,0.0
16.17855616666167,65.09912370694849,67.47012525272152,0.0
16.219076130912622,64.70907898641542,71.22878057716778,0.0
20.455693285679803,54.563480571403154,68.13234931127931,0.0
21.02751373173222,58.40940971333732,67.93067287543347,0.0
24.971581692321823,38.3514268124021,67.2887178422672,0.0
26.973671307594827,38.75506776498936,62.40698792569839,0.0
30.345987843031274,29.73057138890176,65.54399848542445,0.0
28.564480820688676,43.5098600214605,66.05692355401752,0.0
30.262321319219378,29.979482247792816,64.92170461053568,0.0
29.845434281019525,25.009923335526555,65.53617075556565,0.0
28.01317749234169,42.19701179580733,66.20923840600337,0.0
25.327573248013213,54.99419483892389,60.52207550264312,0.0
22.82670140599088,40.13421270183627,64.42583512384503,0.0
21.96019778876473,45.53997455684124,60.55659663691172,0.0
19.646336269492753,61.991099125214625,57.56330175757514,0.0
16.767286822129368,65.64221761731004,59.63329401763941,0.0
15.422213075750543,69.47005497343028,56.65119358754538,0.0
11.451826486253749,72.84410035835597,56.868440472526096,0.0
11.263064685306924,87.80969347443636,57.0752056137936,0.0
9.195016091556264,83.8132294593377,52.76769804038412,0.0
11.098181512695867,81.46926432645873,56.79504991084309,0.0
11.389399062223635,83.90481302190298,53.027393245953306,0.0
13.053172390144566,72.13052802477071,51.91608596108128,0.0
13.803041192740242,70.61223228084553,50.994393615986446,0.0
14.470991584684542,69.45120642957447,49.80477656298813,0.0
15.062111942499207,71.54160690375588,50.95030533943151,0.0
20.699744935559362,60.116081571235334,50.48884450673197,0.0
23.34839728931088,55.02164283989976,46.93478361870786,0.0
24.440481247171398,49.08724045597267,47.6831872823005,0.0
24.810666807641184,36.69482327007948,43.47454682642435,0.0
28.42055417461132,36.05479535782273,46.31190731667067,0.0
30.903280991942395,33.61812068237364,45.65829492214939,0.0
28.921509489797028,39.22513237667371,44.47816592977141,0.0
29.94767951943737,35.16819913169045,40.92888153371909,0.0
28.604988015470603,36.681710873740194,43.39766681182158,0.0
28.126904468937006,34.72677186662517,39.167177694464925,0.0
25.34107516027474,45.76065084884323,36.885878374429836,0.0
21.509591421499948,63.16845121490105,40.34251511624184,0.0
20.07450249098683,54.901246032893035,36.55941043713586,0.0
18.20939506054258,64.35798381026419,33.03811845424246,0.0
14.944874400856834,73.98056328037372,35.02367180857331,0.0
12.587167693718834,81.1171636915314,34.91364417991292,0.0
11.17198756943616,86.73727709600473,30.645096491815714,0.0
9.876410364719069,84.79162381757146,32.766042542417146,0.0
10.903660464925187,89.72518412921453,31.46717359624232,0.0
9.847767606035932,81.79781775734385,31.05206876290123,0.0
11.227189894322343,75.82310872044975,30.068949944075694,0.0
11.594439749369641,74.26476241171873,25.48081755826444,1.0
14.716226910025359,66.34834791040097,83.01148876908591,0.0
17.497794220623145,71.44235939677455,79.52278363020639,0.0
19.009280370160386,59.008102076920196,79.3860841643195,0.0
22.953122418204764,53.60022302103367,81.04768461601147,0.0
25.52383141262619,50.783717510829014,79.90763958892967,0.0
27.65897215077809,44.52102851797564,74.66874760888008,0.0
29.576882411201677,32.35098914945689,83.31061843390061,0.0
30.748654907206497,34.18829221308811,73.87793715229814,0.0
29.574803317924154,30.019957738376608,74.54840887465616,0.0
30.303102100550284,22.248290239413677,73.03611312225549,0.0
30.13488770339739,43.881133694459606,73.66788802287873,0.0
25.9621911736982,40.89006521993595,72.3044703719054,0.0
23.65603538291373,54.03818881384268,72.3968127551232,0.0
21.32581615377729,50.21365129865428,73.17890322699226,0.0
21.483109390172736,56.12079301133884,67.84053935552919,0.0
16.438452328714344,72.65504965970253,68.46481915827623,0.0
14.383038327160897,72.54356891776389,68.13173770288384,0.0
12.548001139662412,77.22848914062286,69.09430813681033,0.0
10.859215435583438,82.67474032167121,67.4178814033715,0.0
11.08562111208113,83.87371483700278,67.55694936935312,0.0
